id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
a0000479,2000479,"   479 Caprera (1901 HJ)",479,Caprera,,N,N,9.8,60.088,0.071,0.715,"JPL 39",2459000.5,59000,20200531.0000000,J2000,.2189343403467213,2.719316567937697,2.123964788942347,8.683299351161457,136.0253866064075,269.6887084613436,149.1354542872207,3.314668346933048,.2197932854321424,2458321.974020491569,20180722.4740205,1637.902628791379,4.48433300148221,1.15449,449.2928733,3.4132E-8,9.7073E-9,9.1595E-8,4.2428E-6,2.5396E-5,2.7336E-5,1.227E-5,1.1833E-8,1.1769E-9,5.4101E-5,8.7704E-6,MBA,.43807
a0000480,2000480,"   480 Hansa (1901 GL)",480,Hansa,,N,N,8.3,56.22,0.2485,2.5,"JPL 45",2459000.5,59000,20200531.0000000,J2000,.04620707084823876,2.644228130663319,2.522046094090853,21.3048336956154,237.1794027541951,213.8383326746506,46.8511712806036,2.766410167235785,.2292216804921133,2458796.107591829798,20191108.6075918,1570.532068463682,4.2998824598595,1.54874,602.7231458,3.9892E-8,8.4277E-9,1.0613E-7,4.3283E-6,1.2359E-5,4.9916E-5,4.8282E-5,8.8171E-9,1.0959E-9,.00021062,7.5084E-6,MBA,.39833
a0000481,2000481,"   481 Emita (1902 HP)",481,Emita,,N,N,8.9,101.829,0.032,39.297,"JPL 79",2459000.5,59000,20200531.0000000,J2000,.1575025421991818,2.740186469115466,2.308600134129981,9.843966295145867,66.73698356296485,349.5535223892643,85.47700939388601,3.171772804100952,.2172870769818213,2458607.117151000484,20190503.6171510,1656.794343227868,4.53605569672243,1.32152,514.2959384,3.5853E-8,8.5711E-9,9.874E-8,4.0477E-6,2.3749E-5,2.7117E-5,1.276E-5,9.921E-9,1.0195E-9,5.8568E-5,7.7735E-6,MBA,.41444
a0000482,2000482,"   482 Petrina (1902 HT)",482,Petrina,,N,N,8.9,45.751,0.246,0.304,"JPL 56",2459000.5,59000,20200531.0000000,J2000,.09716721096208779,3.000252557761999,2.708726384542395,14.46931878053535,179.3836145389269,87.48548935497884,192.0395594196833,3.291778730981603,.1896563341670968,2459886.104170922839,20221102.6041709,1898.170190734688,5.19690675081366,1.74349,678.5140033,3.6767E-8,1.1562E-8,1.0802E-7,3.7331E-6,1.6241E-5,2.5211E-5,2.009E-5,1.2685E-8,1.0963E-9,.00010693,1.0972E-5,MBA,.41594
a0000483,2000483,"   483 Seppina (1902 HU)",483,Seppina,,N,N,8.3,66.858,0.184,0.900,"JPL 38",2459000.5,59000,20200531.0000000,J2000,.05119724741557891,3.423820133160696,3.248529966696827,18.7527740914987,173.9311581693248,162.1215373587188,65.6700253498466,3.599110299624564,.1555742305888541,2458578.386227678689,20190404.8862277,2314.007908876599,6.3354083747477,2.24491,873.6516247,4.0024E-8,1.6431E-8,1.3957E-7,4.5341E-6,1.2655E-5,4.3716E-5,4.1062E-5,1.7272E-8,1.1199E-9,.00026434,1.6657E-5,OMB,.43239
a0000484,2000484,"   484 Pittsburghia (1902 HX)",484,Pittsburghia,,N,N,9.8,30.060,0.222,0.233,"JPL 36",2459000.5,59000,20200531.0000000,J2000,.05838853721501867,2.667814304062375,2.512044529286869,12.51408420998433,127.2562960823089,191.0022060777661,301.9654791185487,2.82358407883788,.2261885823968781,2459257.075819462107,20210211.5758195,1591.592273072086,4.35754215762378,1.49902,583.3736134,4.0564E-8,9.4205E-9,1.0834E-7,4.3708E-6,1.9489E-5,4.0696E-5,3.6583E-5,9.9705E-9,1.1981E-9,.00016202,8.4302E-6,MBA,.43184
a0000485,2000485,"   485 Genua (1902 HZ)",485,Genua,,N,N,8.3,63.88,0.2072,2.9,"JPL 83",2459000.5,59000,20200531.0000000,J2000,.192308469610916,2.748129898400311,2.219641243346945,13.86684035845789,193.4290971379709,272.2994741648857,61.00599176977437,3.276618553453677,.2163456604121598,2458718.516106015013,20190823.0161060,1664.003795195913,4.55579410046793,1.28674,500.7606058,3.0771E-8,7.7773E-9,8.4086E-8,4.2032E-6,1.374E-5,1.7511E-5,1.1401E-5,9.2729E-9,9.1839E-10,5.2564E-5,7.0637E-6,MBA,.48275
a0000486,2000486,"   486 Cremona (1902 JB)",486,Cremona,,N,N,11.1,22.781,0.150,0.396,"JPL 31",2459000.5,59000,20200531.0000000,J2000,.1618080460221781,2.352761904889814,1.972066098304176,11.09247813436136,94.22199798115987,124.5746661068754,274.0968181762095,2.733457711475453,.2731096869774882,2459315.037293695010,20210410.5372937,1318.151706679207,3.60890268769119,.98561,383.5698437,3.7784E-8,6.4764E-9,9.016E-8,3.9528E-6,2.0979E-5,2.5196E-5,1.609E-5,7.5243E-9,1.1277E-9,5.9549E-5,5.4427E-6,MBA,.37001
a0000487,2000487,"   487 Venetia (1902 JL)",487,Venetia,,N,N,8.3,59.046,0.328,0.458,"JPL 87",2459000.5,59000,20200531.0000000,J2000,.08643395241968262,2.671425783849636,2.440523894755663,10.25323546087951,114.7742826133192,280.5848559667304,279.3385086855648,2.902327672943609,.2257300635672188,2459357.836059006670,20210523.3360590,1594.825227578947,4.36639350466515,1.47319,573.3213523,3.6161E-8,8.4349E-9,9.4209E-8,3.9784E-6,1.964E-5,3.0203E-5,2.4664E-5,9.164E-9,1.0691E-9,.00010969,7.5534E-6,MBA,.44203
a0000488,2000488,"   488 Kreusa (1902 JG)",488,Kreusa,,N,N,8.0,168.117,0.047,2.062,"JPL 104",2459000.5,59000,20200531.0000000,J2000,.1585210385173193,3.169597606682481,2.667149702389165,11.51875981227871,84.22160270566575,71.84196734459486,81.8511638690203,3.672045510975797,.1746617786750312,2458531.873352029643,20190217.3733520,2061.126382262497,5.64305648805612,1.70553,663.7411101,3.8859E-8,1.3131E-8,1.2093E-7,4.8898E-6,2.2272E-5,2.7309E-5,1.4994E-5,1.5212E-8,1.0854E-9,8.5852E-5,1.2808E-5,MBA,.43446
a0000489,2000489,"   489 Comacina (1902 JM)",489,Comacina,,N,N,8.4,139.39,0.0427,3.0,"JPL 108",2459000.5,59000,20200531.0000000,J2000,.04784545926696367,3.149711410188625,2.999012021209754,12.99349662006554,166.7028314128788,9.937705142498061,171.1413650027741,3.300410799167496,.1763185185983758,2458029.862506200465,20171003.3625062,2041.759441162388,5.59003269312084,2.00483,780.2196911,3.4346E-8,1.3528E-8,1.0511E-7,3.6054E-6,1.7673E-5,4.6128E-5,4.2502E-5,1.4175E-8,1.1359E-9,.00024091,1.3154E-5,MBA,.44263
a0000490,2000490,"   490 Veritas (1902 JP)",490,Veritas,,N,N,8.6,118.803,0.059,1.830,"JPL 36",2459000.5,59000,20200531.0000000,J2000,.09234616583191949,3.177707352941419,2.884258262761381,9.27227354406145,178.1876917677249,193.1558973292333,276.7334050742719,3.471156443121457,.1739935806152798,2459479.061304568128,20210921.5613046,2069.041850434714,5.66472785882194,1.88447,733.3791899,4.1431E-8,1.5366E-8,1.3144E-7,4.6554E-6,2.5675E-5,3.5037E-5,2.6206E-5,1.6785E-8,1.2621E-9,.00015247,1.5008E-5,MBA,.46879
a0000491,2000491,"   491 Carina (1902 JQ)",491,Carina,,N,N,9.1,91.176,0.037,0.469,"JPL 57",2459000.5,59000,20200531.0000000,J2000,.08716015653989614,3.189203940765662,2.911232426050873,18.86449779382909,175.4086162095292,232.7660548413417,178.3536502908041,3.467175455480451,.1730535990193134,2457969.873354258300,20170804.3733543,2080.280341120341,5.69549716939176,1.95321,760.1307357,3.1047E-8,1.2677E-8,9.5074E-8,3.2309E-6,1.1436E-5,2.4426E-5,2.252E-5,1.3782E-8,1.0318E-9,.00012883,1.2404E-5,MBA,.47167
a0000492,2000492,"   492 Gismonda (1902 JR)",492,Gismonda,,N,N,10.0,53.418,0.069,0.151,"JPL 39",2459000.5,59000,20200531.0000000,J2000,.1784964373229976,3.114051118478837,2.558204088188669,1.618264137683827,46.19707011041713,296.6504833237911,158.6587789425608,3.669898148769005,.1793558174825267,2458115.896527586747,20171228.3965276,2007.183291030256,5.49536835326559,1.55085,603.5442945,3.3364E-8,1.1934E-8,1.0418E-7,3.3878E-6,.00013234,.00013264,1.0579E-5,1.4064E-8,1.031E-9,5.7007E-5,1.1538E-5,MBA,.43682
a0000493,2000493,"   493 Griseldis (1902 JS)",493,Griseldis,,N,N,10.8,41.550,0.081,0.193,"JPL 71",2459000.5,59000,20200531.0000000,J2000,.1758681016001583,3.117578299478672,2.569295722359509,15.17499462215737,357.3388126023187,46.91758408108286,84.20940306943928,3.665860876597837,.1790515228973587,2458530.191779735868,20190215.6917797,2010.594460044722,5.50470762503688,1.60172,623.3413724,3.3074E-8,1.1842E-8,1.0314E-7,4.1608E-6,1.3256E-5,1.7934E-5,1.1121E-5,1.3925E-8,1.0202E-9,6.1599E-5,1.1456E-5,MBA,.42018
a0000494,2000494,"   494 Virtus (1902 JV)",494,Virtus,,N,N,9.1,100.786,0.065,0.731,"JPL 34",2459000.5,59000,20200531.0000000,J2000,.06502131760147208,2.986591481919217,2.792399368627497,7.07684203115045,38.11331533058465,216.6210534405834,52.20969885102667,3.180783595210937,.190959091902402,2458727.092233284652,20190831.5922333,1885.220527671936,5.16145250560421,1.78204,693.5165068,3.6293E-8,1.171E-8,1.1204E-7,4.1111E-6,2.8511E-5,4.0287E-5,2.8534E-5,1.2472E-8,1.1231E-9,.00014925,1.1088E-5,MBA,.44038
a0000495,2000495,"   495 Eulalia (1902 KG)",495,Eulalia,,N,N,11.0,37.287,0.062,0.149,"JPL 71",2459000.5,59000,20200531.0000000,J2000,.1284766770597853,2.487113233599585,2.167577189875293,2.278486802996081,186.4095701292422,207.7812656985052,356.3623281962144,2.806649277323878,.2512816275932699,2459014.976473423969,20200614.4764734,1432.655476836946,3.92239692494715,1.17416,456.9478472,3.5151E-8,7.2973E-9,8.9134E-8,3.635E-6,9.6161E-5,9.7187E-5,1.543E-5,8.2348E-9,1.1059E-9,6.1427E-5,6.3052E-6,MBA,.44971
a0000496,2000496,"   496 Gryphia (1902 KH)",496,Gryphia,,N,N,11.8,14.403,0.193,0.394,"JPL 37",2459000.5,59000,20200531.0000000,J2000,.07964524228841159,2.198797024843052,2.023673303056388,3.791198833225397,207.5914692577351,258.9005774499201,330.147351232597,2.373920746629715,.3022917974197245,2459099.254412201114,20200906.7544122,1190.902310525314,3.26051282826917,1.04451,406.4919567,2.8212E-8,4.8928E-9,6.3017E-8,4.215E-6,4.4782E-5,5.2778E-5,2.9045E-5,5.2825E-9,1.009E-9,9.6196E-5,3.975E-6,MBA,.40099
a0000497,2000497,"   497 Iva (1902 KJ)",497,Iva,,N,N,9.9,40.932,0.119,0.321,"JPL 71",2459000.5,59000,20200531.0000000,J2000,.3006917316248669,2.850433917643552,1.993332007065059,4.821428986491916,6.305390608084137,3.526199486654587,168.8734701536024,3.707535828222044,.2048036103449435,2458175.937044936977,20180226.4370449,1757.78151270705,4.81254349817125,.992981,386.43841577,3.981E-8,1.0182E-8,1.1264E-7,4.6496E-6,3.9044E-5,3.9512E-5,9.9514E-6,1.3244E-8,1.0974E-9,4.5163E-5,9.4184E-6,MBA,.36883
a0000498,2000498,"   498 Tokio (1902 KU)",498,Tokio,,N,N,8.9,81.83,0.0694,2.3,"JPL 77",2459000.5,59000,20200531.0000000,J2000,.222749433113143,2.652218234654177,2.061438126392618,9.496873278462214,97.21168997304575,241.7793974674468,137.4817315219165,3.242998342915736,.2281866271111294,2458398.003117240252,20181006.5031172,1577.655993945149,4.3193867048464,1.07172,417.0812724,3.3358E-8,7.3848E-9,8.8267E-8,3.389E-6,2.312E-5,2.4191E-5,9.0025E-6,9.0297E-9,9.5304E-10,3.8507E-5,6.5892E-6,MBA,.38708
a0000499,2000499,"   499 Venusia (1902 KX)",499,Venusia,,N,N,9.5,77.328,0.052,0.228,"JPL 36",2459000.5,59000,20200531.0000000,J2000,.2160912836687478,4.006795631352523,3.140962019975225,2.092649022895289,256.2444086929074,174.8139540835072,321.5214736864214,4.87262924272982,.122887663382582,2459313.619521149855,20210409.1195211,2929.50480211528,8.02054702837859,2.15555,838.8753935,3.3011E-8,2.9572E-8,1.3958E-7,3.8202E-6,.00012836,.00012881,1.2879E-5,3.5963E-8,1.3605E-9,.00010703,3.2432E-5,OMB,.47249
a0000500,2000500,"   500 Selinur (1903 LA)",500,Selinur,,N,N,9.3,40.828,0.202,0.247,"JPL 50",2459000.5,59000,20200531.0000000,J2000,.1437096568371591,2.61266304652358,2.237198136676549,9.781267428477543,289.8285909006526,74.75864718701925,9.607516334463075,2.98812795637061,.2333882405061317,2458959.334616887175,20200419.8346169,1542.494168597761,4.22311887364206,1.25804,489.5914268,3.5645E-8,8.669E-9,9.4247E-8,4.4552E-6,2.3489E-5,2.8316E-5,1.7135E-5,9.9148E-9,1.1616E-9,7.3347E-5,7.6772E-6,MBA,.40017
a0000501,2000501,"   501 Urhixidur (1903 LB)",501,Urhixidur,,N,N,9.4,74.457,0.052,0.628,"JPL 78",2459000.5,59000,20200531.0000000,J2000,.141249111909535,3.163722580558603,2.716849575726558,20.83435941194393,357.2449310390577,356.117542743324,85.13894786511864,3.610595585390648,.1751485243007284,2458514.404280923681,20190130.9042809,2055.398419354554,5.62737418029994,1.71258,666.4847586,3.735E-8,1.1719E-8,1.2164E-7,4.0108E-6,1.1464E-5,1.9391E-5,1.6061E-5,1.3374E-8,9.7314E-10,9.1389E-5,1.142E-5,MBA,.32956
a0000502,2000502,"   502 Sigune (1903 LC)",502,Sigune,,N,N,10.8,15.805,0.178,1.158,"JPL 36",2459000.5,59000,20200531.0000000,J2000,.1798930115859833,2.382181509028035,1.95364370322454,25.03464283056306,132.9616874384657,19.07026581537031,286.8841776129472,2.81071931483153,.2680660407735732,2459273.253020770771,20210227.7530208,1342.952650627166,3.67680397160073,.975693,379.71044481,3.9791E-8,7.3633E-9,9.5896E-8,4.7146E-6,9.93E-6,1.6444E-5,1.6166E-5,8.6879E-9,1.2429E-9,6.1071E-5,6.2266E-6,MBA,.38497
a0000503,2000503,"   503 Evelyn (1903 LF)",503,Evelyn,,N,N,9.3,81.68,0.0585,4.9,"JPL 54",2459000.5,59000,20200531.0000000,J2000,.1761898239376515,2.72268647774053,2.242976826590002,5.010119046250468,68.89554465711802,41.7656828450106,45.62698265133571,3.202396128891059,.2193853495659585,2458792.523566105913,20191105.0235661,1640.948225176566,4.49267138994269,1.2626,491.366042,3.1826E-8,7.4439E-9,8.7438E-8,3.8788E-6,4.269E-5,4.4213E-5,1.0995E-5,8.7555E-9,8.9971E-10,5.0029E-5,6.7296E-6,MBA,.45158
a0000504,2000504,"   504 Cora (1902 LK)",504,Cora,,N,N,10.0,30.438,0.239,0.298,"JPL 38",2459000.5,59000,20200531.0000000,J2000,.2150721148949186,2.722605363082915,2.137048869620425,12.89823301623201,104.4755062674925,248.2442907991475,49.95027151340044,3.308161856545405,.219395153869752,2458772.827370808499,20191016.3273708,1640.874894683046,4.49247062199328,1.16894,454.9163798,3.9885E-8,8.2606E-9,1.0893E-7,3.9743E-6,1.9129E-5,2.0742E-5,9.0904E-6,1.0037E-8,9.985E-10,4.1177E-5,7.4678E-6,MBA,.43547
a0000505,2000505,"   505 Cava (1902 LL)",505,Cava,,N,N,8.6,115,0.040,,"JPL 98",2459000.5,59000,20200531.0000000,J2000,.2451930657597367,2.684062640664975,2.025949093109155,9.839507892138382,90.8693882992193,337.0308231736057,173.5933497959532,3.342176188220795,.2241377991104253,2458226.006137363161,20180417.5061374,1606.15479151127,4.39741216019513,1.04428,406.4024476,3.7619E-8,7.3238E-9,1.0074E-7,4.1602E-6,2.5555E-5,2.6827E-5,9.2763E-6,9.1195E-9,9.1738E-10,3.9776E-5,6.5739E-6,MBA,.4225
a0000506,2000506,"   506 Marion (1903 LN)",506,Marion,,N,N,8.9,105.94,0.0454,2.6,"JPL 83",2459000.5,59000,20200531.0000000,J2000,.1473472328156837,3.039092645846599,2.591290754210608,17.00620817771973,312.9343028332738,145.862214710332,78.74650799354013,3.486894537482589,.1860322181797673,2458577.204998929564,20190403.7049989,1935.14867221614,5.2981483154446,1.62437,632.1560729,3.7632E-8,1.1727E-8,1.1284E-7,4.5535E-6,1.3557E-5,2.0457E-5,1.4888E-5,1.3455E-8,1.0768E-9,7.9369E-5,1.1201E-5,MBA,.40738
a0000507,2000507,"   507 Laodica (1903 LO)",507,Laodica,,N,N,9.2,45.170,0.198,0.284,"JPL 81",2459000.5,59000,20200531.0000000,J2000,.1006685733042738,3.15481002289608,2.837219798845108,9.498372786198928,293.4301909852682,100.5042073215306,75.83188358374906,3.472400246947051,.1758912583913163,2458569.370651803280,20190326.8706518,2046.719110958235,5.60361152897532,1.86402,725.4206634,3.8927E-8,1.4398E-8,1.2428E-7,4.2104E-6,2.7361E-5,3.5083E-5,2.1536E-5,1.5847E-8,1.2041E-9,.00012252,1.4011E-5,MBA,.42069
a0000508,2000508,"   508 Princetonia (1903 LQ)",508,Princetonia,,N,N,8.4,117.241,0.065,0.925,"JPL 89",2459000.5,59000,20200531.0000000,J2000,.008150032768410004,3.162471257046711,3.136697012672625,13.33411068186163,44.20427794993297,202.995663945252,262.5673222995676,3.188245501420797,.1752524884764998,2459556.456029768430,20211207.9560298,2054.179105412667,5.62403588066439,2.1275,827.959175,3.5209E-8,1.3147E-8,1.0944E-7,4.0993E-6,1.4749E-5,.00025661,.00025764,1.3254E-8,1.0928E-9,.0014711,1.2809E-5,MBA,.40281
a0000509,2000509,"   509 Iolanda (1903 LR)",509,Iolanda,,N,N,8.4,51.892,0.253,0.718,"JPL 83",2459000.5,59000,20200531.0000000,J2000,.09575689109393855,3.063024810143963,2.769719076980975,15.40874697951845,217.5260479453336,157.4303713230106,147.6627137988475,3.35633054330695,.1838562094536642,2458197.357619127290,20180319.8576191,1958.051898653594,5.36085393197425,1.77864,692.1933288,3.3686E-8,1.0988E-8,1.0412E-7,4.1079E-6,1.4835E-5,2.7128E-5,2.2684E-5,1.2041E-8,9.8936E-10,.00012278,1.0537E-5,MBA,.44367
a0000510,2000510,"   510 Mabella (1903 LT)",510,Mabella,,N,N,9.8,60.450,0.062,0.777,"JPL 81",2459000.5,59000,20200531.0000000,J2000,.1905179246635889,2.610666772947658,2.113287957377481,9.534506041959323,202.6960527840725,91.08358176785137,237.0199718483224,3.108045588517835,.2336559858017322,2459526.829457084963,20211108.3294571,1540.726631781976,4.21827962157967,1.12389,437.3842713,3.3471E-8,7.3898E-9,8.7246E-8,3.0617E-6,2.2816E-5,2.415E-5,9.6321E-6,8.7977E-9,9.9208E-10,4.1805E-5,6.5418E-6,MBA,.45604
a0000511,2000511,"   511 Davida (1903 LU)",511,Davida,,N,N,6.3,270.327,0.076,1.045,"JPL 91",2459000.5,59000,20200531.0000000,J2000,.1881465146143112,3.164757233763894,2.569319190630788,15.93904424865999,107.5953487987906,337.3575875617863,44.08407413975301,3.760195276897,.1750626394335055,2458748.681140862453,20190922.1811409,2056.406787678645,5.63013494230977,1.59296,619.9322432,2.6336E-8,6.3562E-9,8.4825E-8,3.1108E-6,9.9285E-6,1.2235E-5,8.0374E-6,7.5521E-9,5.274E-10,4.5534E-5,6.1952E-6,MBA,.51677
a0000512,2000512,"   512 Taurinensis (1903 LV)",512,Taurinensis,,N,N,10.8,23.09,0.1772,1.4,"JPL 68",2459000.5,59000,20200531.0000000,J2000,.2540171911599553,2.189676225703606,1.633460821300644,8.747940041881026,107.0286437752924,249.1877210034305,335.3433861817003,2.745891630106569,.3041824960553908,2459081.558621511902,20200820.0586215,1183.50005233189,3.24024654984775,.653262,254.22997254,3.3166E-8,6.4261E-9,7.2396E-8,3.5842E-6,2.5358E-5,2.6888E-5,1.3606E-5,8.0585E-9,1.339E-9,4.4954E-5,5.2099E-6,MCA,.43024
a0000513,2000513,"   513 Centesima (1903 LY)",513,Centesima,,N,N,9.5,48.805,0.089,0.663,"JPL 49",2459000.5,59000,20200531.0000000,J2000,.0841804855398382,3.014668476464904,2.760892220374444,9.731441345601493,184.4347869751436,225.9551152188468,51.00556918817466,3.268444732555364,.1882975782159721,2458729.622542778151,20190903.1225428,1911.867393148785,5.2344076472246,1.78008,692.7537336,3.5337E-8,1.1106E-8,1.0841E-7,3.883E-6,2.2503E-5,3.1582E-5,2.1843E-5,1.2041E-8,1.0405E-9,.00011601,1.0565E-5,MBA,.43453
a0000514,2000514,"   514 Armida (1903 MB)",514,Armida,,N,N,9.2,120.093,0.030,0.790,"JPL 89",2459000.5,59000,20200531.0000000,J2000,.03770744378539454,3.046960722545009,2.932067622383338,3.881844850878525,268.546164818331,109.6494719077541,309.3897171222839,3.161853822706681,.1853121053068199,2459273.608347638278,20210228.1083476,1942.668555861208,5.31873663480139,1.93648,753.6199216,3.1251E-8,1.2584E-8,9.2957E-8,3.2009E-6,5.3005E-5,7.1044E-5,4.8328E-5,1.3059E-8,1.148E-9,.00026134,1.2035E-5,MBA,.47029
a0000515,2000515,"   515 Athalia (1903 ME)",515,Athalia,,N,N,10.8,41.190,0.039,0.146,"JPL 38",2459000.5,59000,20200531.0000000,J2000,.1756921453129416,3.120856744366405,2.572546727734308,2.038477909361696,121.0914054453196,300.3011746235892,357.4314028512282,3.669166760998501,.178769457870981,2459014.868210204148,20200614.3682102,2013.766804952858,5.51339303204068,1.58623,617.3131291,3.5469E-8,1.2552E-8,1.1514E-7,3.6183E-6,.00011472,.0001152,1.0694E-5,1.4757E-8,1.0785E-9,5.9848E-5,1.2149E-5,MBA,.45432
a0000516,2000516,"   516 Amherstia (1903 MG)",516,Amherstia,,N,N,8.2,65.144,0.202,0.380,"JPL 84",2459000.5,59000,20200531.0000000,J2000,.2718870087533173,2.680938167809697,1.952025908711319,12.95919990668711,328.8015547830603,258.1911111171902,340.3112794295181,3.409850426908074,.224529742021129,2459088.188697244524,20200826.6886972,1603.351060574072,4.38973596324181,.992334,386.18662278,4.2376E-8,7.6418E-9,1.1446E-7,4.2475E-6,2.0227E-5,2.1751E-5,1.0962E-5,9.7195E-9,9.6E-10,4.8962E-5,6.8553E-6,MBA,.45651
a0000517,2000517,"   517 Edith (1903 MH)",517,Edith,,N,N,9.5,111.890,0.026,0.587,"JPL 37",2459000.5,59000,20200531.0000000,J2000,.1792235038150553,3.15535173109628,2.589838538080305,3.22851036125801,273.8274223865263,143.285355872956,286.7286518809298,3.720864924112256,.175845965034722,2459417.179154990007,20210721.6791550,2047.246292679593,5.6050548738661,1.60288,623.7928096,3.3886E-8,1.4969E-8,1.0464E-7,3.8248E-6,7.466E-5,7.5611E-5,1.226E-5,1.7652E-8,1.2513E-9,7.037E-5,1.4569E-5,MBA,.47239
a0000518,2000518,"   518 Halawe (1903 MO)",518,Halawe,,N,N,11.0,16.157,0.246,0.214,"JPL 35",2459000.5,59000,20200531.0000000,J2000,.2283648763210175,2.532386732076423,1.954078549208805,6.726706363697334,203.9228408178238,117.300129559187,3.942009910423239,3.110694914944041,.2445732922462953,2458984.382091645340,20200514.8820916,1471.951400308523,4.02998329995489,.952925,370.84982225,3.3483E-8,7.9537E-9,8.5108E-8,4.7457E-6,2.6588E-5,2.9137E-5,1.3704E-5,9.77E-9,1.1522E-9,5.6001E-5,6.9346E-6,MBA,.47374
a0000519,2000519,"   519 Sylvania (1903 MP)",519,Sylvania,,N,N,9.0,40.078,0.246,0.314,"JPL 33",2459000.5,59000,20200531.0000000,J2000,.1829309391926728,2.790712047776139,2.280204471860142,11.01184259706142,44.7135306637226,302.5729060905211,39.65188434554469,3.301219623692135,.2114129240514066,2458812.943423109256,20191125.4434231,1702.828725421079,4.66209096624525,1.29683,504.6873311,3.7574E-8,9.8489E-9,1.0557E-7,4.4926E-6,2.1893E-5,2.4852E-5,1.2453E-5,1.1651E-8,1.1192E-9,5.8691E-5,9.0144E-6,MBA,.44122
a0000520,2000520,"   520 Franziska (1903 MV)",520,Franziska,,N,N,10.6,25.261,0.147,0.188,"JPL 32",2459000.5,59000,20200531.0000000,J2000,.1102355971185127,3.003574127072391,2.672473339684851,10.95979991512226,34.27987186889233,21.35714553693669,121.0634734103443,3.334674914459932,.1893418176423994,2458361.108898141081,20180830.6088981,1901.323249573501,5.20553935543737,1.6865,656.335205,4.3795E-8,1.3097E-8,1.2994E-7,5.0569E-6,2.2362E-5,3.1583E-5,2.2358E-5,1.4541E-8,1.2384E-9,.00011701,1.2436E-5,MBA,.39975
